resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,5.1,5.1
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,14.4,14.4
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,40.7,40.7
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,65.2,65.2
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,22.9,22.9
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,43.5,43.5
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,735.5,735.5
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,64.6,64.6
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,1199.9,1199.9
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,1632.5,1632.5
PJMW_solar_photovoltaic_1,PJMW,Solar,SWITCH,2030,base_thin,MW,150.0,150.0
PJMW_utilitypv_class1_moderate_1,PJMW,Solar,SWITCH,2030,base_thin,MW,41139.54210381021,41139.54210381021
RMRG_batteries_1,RMRG,Battery,SWITCH,2030,base_thin,MW,1.0,1.0
RMRG_batteries_1,RMRG,Battery,SWITCH,2030,base_thin,MW,8.2,8.2
RMRG_batteries_1,RMRG,Battery,SWITCH,2030,base_thin,MW,1.0,1.0
RMRG_batteries_1,RMRG,Battery,SWITCH,2030,base_thin,MW,230.0,230.0
RMRG_biomass_1,RMRG,Other,SWITCH,2030,base_thin,MW,4.8,4.8
RMRG_biomass_1,RMRG,Other,SWITCH,2030,base_thin,MW,6.2,6.2
RMRG_biomass_1,RMRG,Other,SWITCH,2030,base_thin,MW,3.2,3.2
RMRG_biomass_1,RMRG,Other,SWITCH,2030,base_thin,MW,3.1,3.1
RMRG_biomass_1,RMRG,Other,SWITCH,2030,base_thin,MW,12.6,12.6
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,51.6,51.6
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,76.0,76.0
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,12.2,12.2
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,124.2,124.2
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,41.4,41.4
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,17.5,17.5
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,19.0,19.0
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,33.4,33.4
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,33.4,33.4
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,86.4,86.4
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,86.6,86.6
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,86.6,86.6
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,35.0,35.0
RMRG_conventional_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,4.0,4.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,216.0,216.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,340.0,340.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,531.0,531.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,559.0,559.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,523.0,523.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,15.0,15.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,335.0,335.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,526.0,526.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,1635.0,1635.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,570.0,570.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,80.0,80.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,86.0,86.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,91.0,91.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,869.0,869.0
RMRG_conventional_steam_coal_1,RMRG,Coal,SWITCH,2030,base_thin,MW,405.0,405.0
RMRG_distributed_generation_1,RMRG,Distributed Solar,SWITCH,2030,base_thin,MW,1386.0,1386.0
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,8.5,8.5
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,342.3,342.3
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,115.0,115.0
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,115.0,115.0
RMRG_landbasedwind_class3_moderate_1,RMRG,Wind,SWITCH,2030,base_thin,MW,23417.939397997496,23417.939397997496
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,60.0,60.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,33.0,33.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,474.9,474.9
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,134.0,134.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,304.0,304.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,199.0,199.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,78.0,78.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,139.0,139.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,138.6,138.6
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,480.0,480.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,615.0,615.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,188.0,188.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,94.0,94.0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,600.0,600.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,2.5,2.5
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,35.6,35.6
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,2.5,2.5
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,64.0,64.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,396.9,396.9
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,329.9,329.9
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,581.0,581.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,292.0,292.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,65.0,65.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,110.6,110.6
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,310.0,310.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,128.0,128.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,318.0,318.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,180.0,180.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,37.0,37.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,40.0,40.0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,163.8,163.8
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,114.0,114.0
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,116.2,116.2
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,7.0,7.0
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,4.0,4.0
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas,SWITCH,2030,base_thin,MW,2.2,2.2
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,79.7,79.7
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,304.2,304.2
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,5.5,5.5
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,60.0,60.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,776.0,776.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,387.9,387.9
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,597.8,597.8
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,363.8,363.8
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,500.3,500.3
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,500.0,500.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,33.1,33.1
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,263.2,263.2
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,400.0,400.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,140.8,140.8
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,75.0,75.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,612.3,612.3
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,59.4,59.4
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,812.2,812.2
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,145.0,145.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,329.8,329.8
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,1500.0,1500.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,750.0,750.0
RMRG_onshore_wind_turbine_1,RMRG,Wind,SWITCH,2030,base_thin,MW,750.0,750.0
RMRG_petroleum_liquids_1,RMRG,Other,SWITCH,2030,base_thin,MW,0.8,0.8
RMRG_petroleum_liquids_1,RMRG,Other,SWITCH,2030,base_thin,MW,5.4,5.4
RMRG_petroleum_liquids_1,RMRG,Other,SWITCH,2030,base_thin,MW,0.3,0.3
RMRG_petroleum_liquids_1,RMRG,Other,SWITCH,2030,base_thin,MW,10.0,10.0
RMRG_petroleum_liquids_1,RMRG,Other,SWITCH,2030,base_thin,MW,1.8,1.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,1.4,1.4
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,2.5,2.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,1.0,1.0
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,26.0,26.0
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,4.6,4.6
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,9.8,9.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,17.2,17.2
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,7.1,7.1
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,15.5,15.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,11.2,11.2
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,2.0,2.0
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,10.1,10.1
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,1.0,1.0
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,4.8,4.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,5.5,5.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,5.8,5.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,19.2,19.2
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,14.5,14.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,4.5,4.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,28.0,28.0
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,3.3,3.3
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,3.5,3.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,0.5,0.5
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,7.8,7.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,0.8,0.8
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,0.9,0.9
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,1.3,1.3
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,5.4,5.4
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,0.9,0.9
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,7.3,7.3
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,0.2,0.2
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,2.4,2.4
RMRG_small_hydroelectric_1,RMRG,Hydro,SWITCH,2030,base_thin,MW,7.1,7.1
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,9.1,9.1
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,2.8,2.8
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,4.7,4.7
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,22.9,22.9
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,43.9,43.9
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,32.8,32.8
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,0.8,0.8
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,3.8,3.8
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,65.9,65.9
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,226.8,226.8
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,41.4,41.4
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,162.5,162.5
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,74.3,74.3
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,378.9,378.9
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,235.0,235.0
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,921.0,921.0
RMRG_solar_photovoltaic_1,RMRG,Solar,SWITCH,2030,base_thin,MW,4.4,4.4
RMRG_utilitypv_class1_moderate_1,RMRG,Solar,SWITCH,2030,base_thin,MW,393.79209139828345,393.79209139828345
SPPC_biomass_1,SPPC,Other,SWITCH,2030,base_thin,MW,3.0,3.0
SPPC_biomass_1,SPPC,Other,SWITCH,2030,base_thin,MW,7.1,7.1
SPPC_biomass_1,SPPC,Other,SWITCH,2030,base_thin,MW,1.6,1.6
SPPC_biomass_1,SPPC,Other,SWITCH,2030,base_thin,MW,1.9,1.9
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,564.0,564.0
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,374.0,374.0
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,757.8,757.8
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,184.0,184.0
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,668.8,668.8
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,669.6,669.6
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,1374.7,1374.7
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,240.0,240.0
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,1028.4,1028.4
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,877.0,877.0
SPPC_conventional_steam_coal_1,SPPC,Coal,SWITCH,2030,base_thin,MW,275.0,275.0
SPPC_distributed_generation_1,SPPC,Distributed Solar,SWITCH,2030,base_thin,MW,382.0,382.0
SPPC_landbasedwind_class3_moderate_1,SPPC,Wind,SWITCH,2030,base_thin,MW,11485.067398746209,11485.067398746209
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,328.0,328.0
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,142.8,142.8
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,729.4,729.4
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,284.8,284.8
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,180.0,180.0
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,117.0,117.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,85.0,85.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,33.0,33.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,104.0,104.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,34.0,34.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,96.0,96.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,28.0,28.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,80.0,80.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,104.0,104.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,78.0,78.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,99.9,99.9
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,349.1,349.1
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,488.4,488.4
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,167.8,167.8
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,623.0,623.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,351.0,351.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,76.0,76.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,349.0,349.0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,342.8,342.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,6.7,6.7
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,21.1,21.1
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,1.1,1.1
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,0.7,0.7
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,4.8,4.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,3.0,3.0
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,2.0,2.0
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,3.8,3.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,4.5,4.5
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,0.8,0.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,21.8,21.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,5.7,5.7
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,3.9,3.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,6.9,6.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,13.8,13.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,6.3,6.3
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,0.8,0.8
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,6.3,6.3
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,20.9,20.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,0.9,0.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,10.9,10.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,6.7,6.7
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,13.5,13.5
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,1.3,1.3
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,5.0,5.0
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,10.3,10.3
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,13.6,13.6
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,12.9,12.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,1.9,1.9
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,139.5,139.5
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,3.2,3.2
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,56.1,56.1
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,4.0,4.0
SPPC_natural_gas_steam_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,4.8,4.8
SPPC_natural_gas_steam_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,0.7,0.7
SPPC_natural_gas_steam_turbine_1,SPPC,Natural Gas,SWITCH,2030,base_thin,MW,5.0,5.0
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,112.2,112.2
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,150.0,150.0
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,100.5,100.5
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,301.8,301.8
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,193.0,193.0
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,60.5,60.5
SPPC_onshore_wind_turbine_1,SPPC,Wind,SWITCH,2030,base_thin,MW,200.0,200.0
