resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2586.5,2586.5
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,4733.2,4733.2
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2965.3,2965.3
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,7194.2,7194.2
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6307.1,6307.1
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2212.2,2212.2
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,5460.2,5460.2
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3142.0,3142.0
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,4714.7,4714.7
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6261.8,6261.8
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,18330.0,18330.0
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6249.6,6249.6
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3649.1,3649.1
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,5931.1,5931.1
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6224.4,6224.4
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,103.7,103.7
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,500.0,500.0
Eastern_natural_gas_fired_combined_cycle_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,573.0,573.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,4.0,4.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,38.2,38.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,18.5,18.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,13.1,13.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,110.0,110.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,194.0,194.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,168.9,168.9
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,173.0,173.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,395.5,395.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,657.0,657.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1394.5,1394.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1626.6,1626.6
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,322.5,322.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,630.2,630.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1353.0,1353.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,213.1,213.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,150.1,150.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,430.8,430.8
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,368.0,368.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,130.0,130.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,85.0,85.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,49.6,49.6
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,106.5,106.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,22.0,22.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,96.7,96.7
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,299.29999999999995,299.29999999999995
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,12.5,12.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,125.3,125.3
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,810.2,810.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,928.3,928.3
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,823.1,823.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2193.3,2193.3
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1203.6,1203.6
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1821.2,1821.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3525.0,3525.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1612.4,1612.4
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,794.1,794.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,507.0,507.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,5150.6,5150.6
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,14317.1,14317.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,19575.5,19575.5
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,17881.6,17881.6
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,7752.2,7752.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2412.4,2412.4
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3238.2,3238.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,766.7,766.7
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1681.9,1681.9
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1523.2,1523.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1936.8,1936.8
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,975.0,975.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,550.9,550.9
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1721.1,1721.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,316.7,316.7
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,194.0,194.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,465.4,465.4
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2250.8,2250.8
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,728.9,728.9
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,883.4,883.4
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,702.7,702.7
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2163.1,2163.1
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,139.3,139.3
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,474.0,474.0
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1002.2,1002.2
Eastern_natural_gas_fired_combustion_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,503.0,503.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,5.0,5.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6.6,6.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6.0,6.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,12.0,12.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,7.5,7.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,6.0,6.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1.0,1.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,21.5,21.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,53.5,53.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,7.0,7.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,120.7,120.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,264.7,264.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,185.8,185.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,300.7,300.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,939.4,939.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,329.3,329.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,489.5,489.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,287.7,287.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1931.3,1931.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1134.8,1134.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1005.2,1005.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1113.8,1113.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,748.7,748.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1606.2,1606.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,834.3,834.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2301.2,2301.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1347.4,1347.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1151.8,1151.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1000.1,1000.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2035.2,2035.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1777.8,1777.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1332.4,1332.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1369.2,1369.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2024.8,2024.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,4989.4,4989.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3362.7,3362.7
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,841.3,841.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2753.2,2753.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1013.5,1013.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1243.4,1243.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,52.5,52.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,71.2,71.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,693.6,693.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,28.3,28.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,9.0,9.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,20.9,20.9
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,57.1,57.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,14.5,14.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,13.4,13.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,98.1,98.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,24.8,24.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,4.8,4.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1.5,1.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,109.6,109.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,30.8,30.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,415.0,415.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,80.30000000000001,80.30000000000001
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,12.1,12.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,19.6,19.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,19.2,19.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,12.5,12.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,10.0,10.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,10.4,10.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,38.1,38.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,47.5,47.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,93.2,93.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3.0,3.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,8.6,8.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,3.4,3.4
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,1.2,1.2
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,15.0,15.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,0.6,0.6
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,93.1,93.1
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,2.5,2.5
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,35.8,35.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,10.0,10.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,11.3,11.3
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,9.0,9.0
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,15.8,15.8
Eastern_natural_gas_steam_turbine_1,Eastern,Natural Gas,SWITCH,2040,no_battery,MW,343.0,343.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,636.4,636.4
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1183.5,1183.5
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1438.9,1438.9
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,4158.0,4158.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,2628.0,2628.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,8411.7,8411.7
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,5956.6,5956.6
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,2796.5,2796.5
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,6070.0,6070.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,2176.0,2176.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,883.0,883.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1978.0,1978.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,4411.3,4411.3
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1155.1,1155.1
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,2234.0,2234.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,5787.2,5787.2
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,6305.7,6305.7
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,5743.2,5743.2
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,6739.1,6739.1
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,3545.0,3545.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1152.0,1152.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,2446.4,2446.4
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1179.0,1179.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1164.0,1164.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1114.0,1114.0
Eastern_nuclear_1,Eastern,Nuclear,SWITCH,2040,no_battery,MW,1114.0,1114.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,5.0,5.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,106.0,106.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,362.1,362.1
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,26.3,26.3
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,280.2,280.2
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,233.4,233.4
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,601.0,601.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,217.4,217.4
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,1013.5,1013.5
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,758.5,758.5
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,1884.3,1884.3
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,4461.8,4461.8
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,5251.8,5251.8
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,2622.0,2622.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,4096.7,4096.7
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,6751.3,6751.3
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,654.0,654.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,2145.3,2145.3
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,3353.4,3353.4
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,5745.8,5745.8
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,2971.4,2971.4
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,3993.9,3993.9
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,4709.0,4709.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,6766.0,6766.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,3707.6,3707.6
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,4140.7,4140.7
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,493.5,493.5
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,742.0,742.0
Eastern_onshore_wind_turbine_1,Eastern,Wind,SWITCH,2040,no_battery,MW,290.7,290.7
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,0.4,0.4
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,0.9,0.9
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,1.2000000000000002,1.2000000000000002
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,7.5,7.5
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,52.3,52.3
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,80.6,80.6
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,290.2,290.2
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,366.3,366.3
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,550.0,550.0
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,720.9,720.9
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,1361.2,1361.2
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,2697.8,2697.8
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,2794.2,2794.2
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,2830.7,2830.7
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,3099.3,3099.3
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,6431.1,6431.1
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,4837.5,4837.5
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,9934.2,9934.2
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,4935.2,4935.2
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,1897.5,1897.5
Eastern_solar_photovoltaic_1,Eastern,Solar,SWITCH,2040,no_battery,MW,1526.4,1526.4
Eastern_utilitypv_class1_moderate_2,Eastern,Solar,SWITCH,2040,no_battery,MW,279825.964710274,279825.964710274
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,1.2,1.2
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,6.0,6.0
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,3.2,3.2
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,6.4,6.4
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,1.0,1.0
Western_conventional_hydroelectric_1,Western,Hydro,SWITCH,2040,no_battery,MW,1.4,1.4
