region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ISNE,ISNE_petroleum_liquids_1,5,1,52,0.0,0.0,8.240190000000001e6,0.0,0.6651549769311684,25.782679182150275,0.0,0.0,0.0,6.591625407476021,0.0,0.0,0.0,18.907298066910187,0.0,6.591625407476021,8.240235355132227e6,-8.2402287635068195e6
ISNE,ISNE_small_hydroelectric_1,5,1,53,0.0,0.0,9.58038424e6,0.0,0.0,0.0,0.0,0.0,0.0,1.0689071556782793e8,0.0,0.0,0.0,0.0,0.0,1.0689071556782793e8,9.58038424e6,9.731033132782793e7
ISNE,ISNE_solar_photovoltaic_1,5,1,54,0.0,0.0,2.6237024250000004e7,0.0,0.0,0.0,0.0,0.0,0.0,8.06135355574884e7,0.0,0.0,0.0,0.0,0.0,8.06135355574884e7,2.6237024250000004e7,5.43765113074884e7
MISC,MISC_biomass_1,6,1,55,0.0,0.0,6.730927e6,0.0,1.71901941119996e6,3.9993512832000363e6,0.0,0.0,0.0,1.6482081108867727e7,0.0,0.0,0.0,0.0,0.0,1.6482081108867727e7,1.2449297694399998e7,4.0327834144677296e6
MISC,MISC_conventional_hydroelectric_1,6,1,56,0.0,0.0,1.3013476800000003e7,0.0,0.0,0.0,0.0,0.0,0.0,3.671355143127545e7,0.0,0.0,0.0,0.0,0.0,3.671355143127545e7,1.3013476800000003e7,2.3700074631275445e7
MISC,MISC_conventional_steam_coal_1,6,1,57,0.0,0.0,1.669635e8,0.0,0.46889847581078714,4.348434769346144,0.0,0.0,0.0,10.81844571569419,0.0,0.0,0.0,46.409216666809435,0.0,10.81844571569419,1.6696355122654992e8,-1.669635404081042e8
MISC,MISC_hydroelectric_pumped_storage_1,6,1,58,0.0,0.0,2.2159608e7,0.0,0.0,0.0,0.0,0.0,1.643001158173549e7,4.656803000789811e7,0.0,0.0,0.0,0.0,0.0,4.656803000789811e7,3.858961958173549e7,7.978410426162615e6
MISC,MISC_natural_gas_fired_combined_cycle_1,6,1,59,0.0,0.0,5.460216400000001e7,0.0,1.6714101835176611e7,1.0046464322497591e8,0.0,0.0,0.0,4.7966797826530945e8,0.0,0.0,0.0,3.495510799683422e8,0.0,4.7966797826530945e8,5.213319890284947e8,-4.166401076318526e7
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,60,0.0,0.0,5.800560896e7,0.0,1.6883085406099054,12.151664672120889,0.0,0.0,0.0,14.917584808367135,0.0,0.0,0.0,42.279824754277534,0.0,14.917584808367135,5.800566507979797e7,-5.800565016221316e7
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,61,0.0,0.0,730590.0,0.0,2.4473172665993457,14.526463038371956,0.0,0.0,0.0,32.968424254481945,0.0,0.0,0.0,50.54256582400103,0.0,32.968424254481945,730657.516346129,-730624.5479218746
MISC,MISC_natural_gas_steam_turbine_1,6,1,62,0.0,0.0,2.5138469999999995e6,0.0,0.5399070387769258,14.61849242114827,0.0,0.0,0.0,31.210161575536862,0.0,0.0,0.0,50.862767728926464,0.0,31.210161575536862,2.5139130211671884e6,-2.513881811005613e6
MISC,MISC_nuclear_1,6,1,63,0.0,0.0,6.529807829999999e8,0.0,3.506866859789985e7,9.548803319280247e7,0.0,0.0,0.0,8.465465107280606e8,0.0,0.0,0.0,0.0,0.0,8.465465107280606e8,7.835374847907021e8,6.30090259373585e7
MISC,MISC_onshore_wind_turbine_1,6,1,64,0.0,0.0,6.74283e7,0.0,0.0,0.0,0.0,0.0,0.0,6.273688051418227e7,0.0,0.0,0.0,0.0,0.0,6.273688051418227e7,6.74283e7,-4.69141948581773e6
MISC,MISC_petroleum_liquids_1,6,1,65,0.0,0.0,762300.0,0.0,0.6298012149276864,21.91045556106341,0.0,0.0,0.0,5.107798073132143,0.0,0.0,0.0,17.92785038357702,0.0,5.107798073132143,762340.4681071595,-762335.3603090864
MISC,MISC_small_hydroelectric_1,6,1,66,0.0,0.0,606448.7200000001,0.0,0.0,0.0,0.0,0.0,0.0,4.761408011952135e6,0.0,0.0,0.0,0.0,0.0,4.761408011952135e6,606448.7200000001,4.1549592919521346e6
MISC,MISC_solar_photovoltaic_1,6,1,67,0.0,0.0,8.26553928e7,0.0,0.0,0.0,0.0,0.0,0.0,1.980855324186027e8,0.0,0.0,0.0,0.0,0.0,1.980855324186027e8,8.26553928e7,1.1543013961860271e8
MISE,MISE_biomass_1,7,1,68,0.0,0.0,4.6627735e6,0.0,1.6444812383999883e6,3.8263216992000947e6,0.0,0.0,0.0,1.2397375962954791e7,0.0,0.0,0.0,0.0,0.0,1.2397375962954791e7,1.0133576437600084e7,2.2637995253547076e6
MISE,MISE_conventional_steam_coal_1,7,1,69,0.0,0.0,4.783735399999999e6,0.0,0.3129149633091681,3.6943938966012215,0.0,0.0,0.0,7.470147435891512,0.0,0.0,0.0,39.42888324059765,0.0,7.470147435891512,4.783778836192099e6,-4.783771366044664e6
MISE,MISE_hydroelectric_pumped_storage_1,7,1,70,0.0,0.0,9.630725600000001e7,0.0,0.0,0.0,0.0,0.0,8.500653413700648e7,1.99476727862199e8,0.0,0.0,0.0,0.0,0.0,1.99476727862199e8,1.813137901370065e8,1.8162937725192517e7
MISE,MISE_natural_gas_fired_combined_cycle_1,7,1,71,0.0,0.0,5.6145080400000006e7,0.0,2.6765907577313185e7,1.551523247428476e8,0.0,0.0,0.0,7.386011121188786e8,0.0,0.0,0.0,5.398283508757718e8,0.0,7.386011121188786e8,7.778916635959325e8,-3.929055147705388e7
