GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Eastern_solar_photovoltaic_1,7677,0.0
Western_onshore_wind_turbine_1,7677,0.05667738119371652
Western_solar_photovoltaic_1,7677,0.0
ERCOT_onshore_wind_turbine_1,7678,0.09610498367127508
ERCOT_solar_photovoltaic_1,7678,0.0
Eastern_onshore_wind_turbine_1,7678,0.08385414866714175
Eastern_solar_photovoltaic_1,7678,0.0
Western_onshore_wind_turbine_1,7678,0.06131017438586532
Western_solar_photovoltaic_1,7678,0.0
ERCOT_onshore_wind_turbine_1,7679,0.11701206760974749
ERCOT_solar_photovoltaic_1,7679,0.0
Eastern_onshore_wind_turbine_1,7679,0.08619395510261568
Eastern_solar_photovoltaic_1,7679,0.0
Western_onshore_wind_turbine_1,7679,0.08189667761364813
Western_solar_photovoltaic_1,7679,0.0
ERCOT_onshore_wind_turbine_1,7680,0.1371964478002359
ERCOT_solar_photovoltaic_1,7680,0.0
Eastern_onshore_wind_turbine_1,7680,0.09187134118270282
Eastern_solar_photovoltaic_1,7680,0.0
Western_onshore_wind_turbine_1,7680,0.09140996535708333
Western_solar_photovoltaic_1,7680,0.0
ERCOT_onshore_wind_turbine_1,7681,0.1338950688855545
ERCOT_solar_photovoltaic_1,7681,0.0
Eastern_onshore_wind_turbine_1,7681,0.0935650053499318
Eastern_solar_photovoltaic_1,7681,0.0
Western_onshore_wind_turbine_1,7681,0.08978932106190224
Western_solar_photovoltaic_1,7681,0.0
ERCOT_onshore_wind_turbine_1,7682,0.15724496818506425
ERCOT_solar_photovoltaic_1,7682,0.0
Eastern_onshore_wind_turbine_1,7682,0.08561262016325175
Eastern_solar_photovoltaic_1,7682,0.0
Western_onshore_wind_turbine_1,7682,0.09193640299307593
Western_solar_photovoltaic_1,7682,0.0
ERCOT_onshore_wind_turbine_1,7683,0.16156920009307774
ERCOT_solar_photovoltaic_1,7683,0.0
Eastern_onshore_wind_turbine_1,7683,0.08726644005658947
Eastern_solar_photovoltaic_1,7683,0.0
Western_onshore_wind_turbine_1,7683,0.10505220403731885
Western_solar_photovoltaic_1,7683,0.0
ERCOT_onshore_wind_turbine_1,7684,0.15494580427997143
ERCOT_solar_photovoltaic_1,7684,0.0
Eastern_onshore_wind_turbine_1,7684,0.08657575545451299
Eastern_solar_photovoltaic_1,7684,0.0
Western_onshore_wind_turbine_1,7684,0.12014520697903856
Western_solar_photovoltaic_1,7684,0.0
ERCOT_onshore_wind_turbine_1,7685,0.16720119636996797
ERCOT_solar_photovoltaic_1,7685,0.0
Eastern_onshore_wind_turbine_1,7685,0.08890766648378098
Eastern_solar_photovoltaic_1,7685,0.0
Western_onshore_wind_turbine_1,7685,0.10205867672167186
Western_solar_photovoltaic_1,7685,0.0
ERCOT_onshore_wind_turbine_1,7686,0.17035539931154564
ERCOT_solar_photovoltaic_1,7686,0.0
Eastern_onshore_wind_turbine_1,7686,0.08651721858202635
Eastern_solar_photovoltaic_1,7686,0.0
Western_onshore_wind_turbine_1,7686,0.11761361885583771
Western_solar_photovoltaic_1,7686,0.0
ERCOT_onshore_wind_turbine_1,7687,0.15086411170934066
ERCOT_solar_photovoltaic_1,7687,0.0
Eastern_onshore_wind_turbine_1,7687,0.09341092416130096
Eastern_solar_photovoltaic_1,7687,0.0
Western_onshore_wind_turbine_1,7687,0.13021025682609616
Western_solar_photovoltaic_1,7687,0.0
ERCOT_onshore_wind_turbine_1,7688,0.15328006852447704
ERCOT_solar_photovoltaic_1,7688,0.0
Eastern_onshore_wind_turbine_1,7688,0.09779469673559567
Eastern_solar_photovoltaic_1,7688,0.016475949796472183
Western_onshore_wind_turbine_1,7688,0.1376297528144554
Western_solar_photovoltaic_1,7688,0.0
ERCOT_onshore_wind_turbine_1,7689,0.16699067176454538
ERCOT_solar_photovoltaic_1,7689,0.0015251677852348993
Eastern_onshore_wind_turbine_1,7689,0.10303044226803476
Eastern_solar_photovoltaic_1,7689,0.2770014287652646
Western_onshore_wind_turbine_1,7689,0.13374530338455437
Western_solar_photovoltaic_1,7689,0.0
ERCOT_onshore_wind_turbine_1,7690,0.1666094995466472
ERCOT_solar_photovoltaic_1,7690,0.3031231543624161
Eastern_onshore_wind_turbine_1,7690,0.11571283437073664
Eastern_solar_photovoltaic_1,7690,0.4655734131614655
Western_onshore_wind_turbine_1,7690,0.1549405817667437
Western_solar_photovoltaic_1,7690,0.008290044839559968
ERCOT_onshore_wind_turbine_1,7691,0.25507364575894464
ERCOT_solar_photovoltaic_1,7691,0.4923629194630872
Eastern_onshore_wind_turbine_1,7691,0.19587632912696262
Eastern_solar_photovoltaic_1,7691,0.5929453548168251
Western_onshore_wind_turbine_1,7691,0.1438082102361034
Western_solar_photovoltaic_1,7691,0.14500087101574732
ERCOT_onshore_wind_turbine_1,7692,0.3702347364535774
ERCOT_solar_photovoltaic_1,7692,0.5978029362416107
Eastern_onshore_wind_turbine_1,7692,0.32082542972880373
Eastern_solar_photovoltaic_1,7692,0.6472567829036635
Western_onshore_wind_turbine_1,7692,0.15269445397988096
Western_solar_photovoltaic_1,7692,0.34732186293295464
ERCOT_onshore_wind_turbine_1,7693,0.40415636619673095
ERCOT_solar_photovoltaic_1,7693,0.6440318791946309
Eastern_onshore_wind_turbine_1,7693,0.38726863699714315
Eastern_solar_photovoltaic_1,7693,0.6418177055630937
Western_onshore_wind_turbine_1,7693,0.1589175773383969
Western_solar_photovoltaic_1,7693,0.4571504751437103
ERCOT_onshore_wind_turbine_1,7694,0.40564534370561756
ERCOT_solar_photovoltaic_1,7694,0.6886632550335571
Eastern_onshore_wind_turbine_1,7694,0.4517316795842819
Eastern_solar_photovoltaic_1,7694,0.6121020820895523
Western_onshore_wind_turbine_1,7694,0.19183580879272366
Western_solar_photovoltaic_1,7694,0.5109277300094348
ERCOT_onshore_wind_turbine_1,7695,0.4182205352772674
ERCOT_solar_photovoltaic_1,7695,0.687385654362416
Eastern_onshore_wind_turbine_1,7695,0.4601393805430653
Eastern_solar_photovoltaic_1,7695,0.5352109504748982
Western_onshore_wind_turbine_1,7695,0.16352222507534497
Western_solar_photovoltaic_1,7695,0.5569074826623611
ERCOT_onshore_wind_turbine_1,7696,0.44283220249223687
ERCOT_solar_photovoltaic_1,7696,0.6430695469798657
Eastern_onshore_wind_turbine_1,7696,0.45284879495151426
Eastern_solar_photovoltaic_1,7696,0.3971086037991859
Western_onshore_wind_turbine_1,7696,0.17591123619801874
Western_solar_photovoltaic_1,7696,0.5552157410199298
ERCOT_onshore_wind_turbine_1,7697,0.4312022731831786
ERCOT_solar_photovoltaic_1,7697,0.5569987416107383
Eastern_onshore_wind_turbine_1,7697,0.4429067684520094
Eastern_solar_photovoltaic_1,7697,0.20714121370420624
Western_onshore_wind_turbine_1,7697,0.18405355236306137
Western_solar_photovoltaic_1,7697,0.5404714315588799
ERCOT_onshore_wind_turbine_1,7698,0.44728562671010297
ERCOT_solar_photovoltaic_1,7698,0.40697256711409396
Eastern_onshore_wind_turbine_1,7698,0.3593384011586964
Eastern_solar_photovoltaic_1,7698,0.05181947014925373
Western_onshore_wind_turbine_1,7698,0.2290736898535447
Western_solar_photovoltaic_1,7698,0.4529144678098647
ERCOT_onshore_wind_turbine_1,7699,0.3257652410793809
ERCOT_solar_photovoltaic_1,7699,0.15153833892617452
Eastern_onshore_wind_turbine_1,7699,0.23138719737149127
Eastern_solar_photovoltaic_1,7699,0.00017035278154681137
Western_onshore_wind_turbine_1,7699,0.2112017321458336
Western_solar_photovoltaic_1,7699,0.3330426053632393
ERCOT_onshore_wind_turbine_1,7700,0.15968508108194857
ERCOT_solar_photovoltaic_1,7700,0.0
Eastern_onshore_wind_turbine_1,7700,0.17054582043148409
Eastern_solar_photovoltaic_1,7700,0.0
Western_onshore_wind_turbine_1,7700,0.18711805891548297
Western_solar_photovoltaic_1,7700,0.14891065790625518
ERCOT_onshore_wind_turbine_1,7701,0.15985718022579376
ERCOT_solar_photovoltaic_1,7701,0.0
Eastern_onshore_wind_turbine_1,7701,0.1851089880956135
Eastern_solar_photovoltaic_1,7701,0.0
Western_onshore_wind_turbine_1,7701,0.23748829573968708
Western_solar_photovoltaic_1,7701,0.0
ERCOT_onshore_wind_turbine_1,7702,0.1980264569475314
ERCOT_solar_photovoltaic_1,7702,0.0
Eastern_onshore_wind_turbine_1,7702,0.20187176350148303
Eastern_solar_photovoltaic_1,7702,0.0
Western_onshore_wind_turbine_1,7702,0.29457234423076056
Western_solar_photovoltaic_1,7702,0.0
ERCOT_onshore_wind_turbine_1,7703,0.232839565262744
ERCOT_solar_photovoltaic_1,7703,0.0
Eastern_onshore_wind_turbine_1,7703,0.21265305450624017
Eastern_solar_photovoltaic_1,7703,0.0
Western_onshore_wind_turbine_1,7703,0.2575663094256664
Western_solar_photovoltaic_1,7703,0.0
ERCOT_onshore_wind_turbine_1,7704,0.23665936474439725
ERCOT_solar_photovoltaic_1,7704,0.0
Eastern_onshore_wind_turbine_1,7704,0.20176067137965176
Eastern_solar_photovoltaic_1,7704,0.0
Western_onshore_wind_turbine_1,7704,0.18450471666238696
Western_solar_photovoltaic_1,7704,0.0
ERCOT_onshore_wind_turbine_1,7705,0.22430817599717556
ERCOT_solar_photovoltaic_1,7705,0.0
Eastern_onshore_wind_turbine_1,7705,0.1924852911561108
Eastern_solar_photovoltaic_1,7705,0.0
Western_onshore_wind_turbine_1,7705,0.18890949774528223
Western_solar_photovoltaic_1,7705,0.0
ERCOT_onshore_wind_turbine_1,7706,0.19584108339284426
ERCOT_solar_photovoltaic_1,7706,0.0
Eastern_onshore_wind_turbine_1,7706,0.17653069998969956
Eastern_solar_photovoltaic_1,7706,0.0
Western_onshore_wind_turbine_1,7706,0.16566769153838876
Western_solar_photovoltaic_1,7706,0.0
ERCOT_onshore_wind_turbine_1,7707,0.18927049275036714
ERCOT_solar_photovoltaic_1,7707,0.0
Eastern_onshore_wind_turbine_1,7707,0.17219979903596122
Eastern_solar_photovoltaic_1,7707,0.0
Western_onshore_wind_turbine_1,7707,0.16788162483838565
Western_solar_photovoltaic_1,7707,0.0
ERCOT_onshore_wind_turbine_1,7708,0.19049311866609964
ERCOT_solar_photovoltaic_1,7708,0.0
Eastern_onshore_wind_turbine_1,7708,0.171538000281686
Eastern_solar_photovoltaic_1,7708,0.0
Western_onshore_wind_turbine_1,7708,0.2015432608489992
Western_solar_photovoltaic_1,7708,0.0
ERCOT_onshore_wind_turbine_1,7709,0.1696652928338161
ERCOT_solar_photovoltaic_1,7709,0.0
Eastern_onshore_wind_turbine_1,7709,0.1763477480886344
Eastern_solar_photovoltaic_1,7709,0.0
Western_onshore_wind_turbine_1,7709,0.16889293852121146
Western_solar_photovoltaic_1,7709,0.0
ERCOT_onshore_wind_turbine_1,7710,0.1915133012910525
ERCOT_solar_photovoltaic_1,7710,0.0
Eastern_onshore_wind_turbine_1,7710,0.1569350617081523
Eastern_solar_photovoltaic_1,7710,0.0
Western_onshore_wind_turbine_1,7710,0.17008382955144402
Western_solar_photovoltaic_1,7710,0.0
ERCOT_onshore_wind_turbine_1,7711,0.2218518158184021
ERCOT_solar_photovoltaic_1,7711,0.0
Eastern_onshore_wind_turbine_1,7711,0.14742157819834478
Eastern_solar_photovoltaic_1,7711,0.0
Western_onshore_wind_turbine_1,7711,0.21447472283414196
Western_solar_photovoltaic_1,7711,0.0
ERCOT_onshore_wind_turbine_1,7712,0.23268075858361353
ERCOT_solar_photovoltaic_1,7712,0.0
Eastern_onshore_wind_turbine_1,7712,0.1449189782786463
Eastern_solar_photovoltaic_1,7712,0.006187836499321574
Western_onshore_wind_turbine_1,7712,0.1657551272868154
Western_solar_photovoltaic_1,7712,0.0
ERCOT_onshore_wind_turbine_1,7713,0.22651704365827627
ERCOT_solar_photovoltaic_1,7713,0.0009151006711409394
Eastern_onshore_wind_turbine_1,7713,0.13257926097366654
Eastern_solar_photovoltaic_1,7713,0.19651579172320216
Western_onshore_wind_turbine_1,7713,0.14179004905869474
Western_solar_photovoltaic_1,7713,0.0
ERCOT_onshore_wind_turbine_1,7714,0.2185079412968297
ERCOT_solar_photovoltaic_1,7714,0.2781900167785235
Eastern_onshore_wind_turbine_1,7714,0.17246625191556988
Eastern_solar_photovoltaic_1,7714,0.38260679850746265
Western_onshore_wind_turbine_1,7714,0.12835968943008122
Western_solar_photovoltaic_1,7714,0.0005097071325052767
ERCOT_onshore_wind_turbine_1,7715,0.35648611135628716
ERCOT_solar_photovoltaic_1,7715,0.4582177852348993
Eastern_onshore_wind_turbine_1,7715,0.27118003603058183
Eastern_solar_photovoltaic_1,7715,0.5024366614654003
Western_onshore_wind_turbine_1,7715,0.14063303690889678
Western_solar_photovoltaic_1,7715,0.18446160041240728
ERCOT_onshore_wind_turbine_1,7716,0.5181760200438108
ERCOT_solar_photovoltaic_1,7716,0.5323953859060402
Eastern_onshore_wind_turbine_1,7716,0.3678092973195685
Eastern_solar_photovoltaic_1,7716,0.5465963636363638
Western_onshore_wind_turbine_1,7716,0.16668188161943245
Western_solar_photovoltaic_1,7716,0.40649588565425876
ERCOT_onshore_wind_turbine_1,7717,0.6010453220409703
ERCOT_solar_photovoltaic_1,7717,0.5609446308724833
Eastern_onshore_wind_turbine_1,7717,0.3965488821900876
Eastern_solar_photovoltaic_1,7717,0.5589432130257802
Western_onshore_wind_turbine_1,7717,0.22190740250203847
Western_solar_photovoltaic_1,7717,0.5369144206359242
ERCOT_onshore_wind_turbine_1,7718,0.600878222616287
ERCOT_solar_photovoltaic_1,7718,0.5563325503355704
Eastern_onshore_wind_turbine_1,7718,0.4120401419361078
Eastern_solar_photovoltaic_1,7718,0.5464197062415197
Western_onshore_wind_turbine_1,7718,0.21628368449267724
Western_solar_photovoltaic_1,7718,0.6109129295503399
ERCOT_onshore_wind_turbine_1,7719,0.5776405421778588
ERCOT_solar_photovoltaic_1,7719,0.5837668624161074
Eastern_onshore_wind_turbine_1,7719,0.4224366023623785
Eastern_solar_photovoltaic_1,7719,0.4924732754409769
Western_onshore_wind_turbine_1,7719,0.2151361124250492
Western_solar_photovoltaic_1,7719,0.6350460403069711
ERCOT_onshore_wind_turbine_1,7720,0.6095509452205381
ERCOT_solar_photovoltaic_1,7720,0.49027256711409395
Eastern_onshore_wind_turbine_1,7720,0.42755039656763516
Eastern_solar_photovoltaic_1,7720,0.37654922048846684
Western_onshore_wind_turbine_1,7720,0.23088432644529439
Western_solar_photovoltaic_1,7720,0.6244913593876142
ERCOT_onshore_wind_turbine_1,7721,0.5768146156129892
ERCOT_solar_photovoltaic_1,7721,0.4278739932885906
Eastern_onshore_wind_turbine_1,7721,0.4212603932672842
Eastern_solar_photovoltaic_1,7721,0.20846693622795118
Western_onshore_wind_turbine_1,7721,0.2581491086994716
Western_solar_photovoltaic_1,7721,0.5936425732655067
ERCOT_onshore_wind_turbine_1,7722,0.4534892567421185
ERCOT_solar_photovoltaic_1,7722,0.2924630033557047
Eastern_onshore_wind_turbine_1,7722,0.34153905765523734
Eastern_solar_photovoltaic_1,7722,0.05755685074626866
Western_onshore_wind_turbine_1,7722,0.23675968627662974
Western_solar_photovoltaic_1,7722,0.49061372275340187
ERCOT_onshore_wind_turbine_1,7723,0.3049714034679484
ERCOT_solar_photovoltaic_1,7723,0.07703414429530202
Eastern_onshore_wind_turbine_1,7723,0.22964949580308888
Eastern_solar_photovoltaic_1,7723,0.0
Western_onshore_wind_turbine_1,7723,0.1808500556358935
Western_solar_photovoltaic_1,7723,0.35636783174952097
ERCOT_onshore_wind_turbine_1,7724,0.1912229051489645
ERCOT_solar_photovoltaic_1,7724,0.0
Eastern_onshore_wind_turbine_1,7724,0.20526810725930036
Eastern_solar_photovoltaic_1,7724,0.0
Western_onshore_wind_turbine_1,7724,0.17736380783767833
Western_solar_photovoltaic_1,7724,0.1490900983357812
ERCOT_onshore_wind_turbine_1,7725,0.18310715374678038
ERCOT_solar_photovoltaic_1,7725,0.0
Eastern_onshore_wind_turbine_1,7725,0.2460620484878297
Eastern_solar_photovoltaic_1,7725,0.0
Western_onshore_wind_turbine_1,7725,0.15396831502079025
Western_solar_photovoltaic_1,7725,0.0
ERCOT_onshore_wind_turbine_1,7726,0.22020768974620264
ERCOT_solar_photovoltaic_1,7726,0.0
Eastern_onshore_wind_turbine_1,7726,0.2584184266786068
Eastern_solar_photovoltaic_1,7726,0.0
Western_onshore_wind_turbine_1,7726,0.1553884534122597
Western_solar_photovoltaic_1,7726,0.0
ERCOT_onshore_wind_turbine_1,7727,0.18169185048183778
ERCOT_solar_photovoltaic_1,7727,0.0
Eastern_onshore_wind_turbine_1,7727,0.25092374507837806
Eastern_solar_photovoltaic_1,7727,0.0
Western_onshore_wind_turbine_1,7727,0.1554526112830493
Western_solar_photovoltaic_1,7727,0.0
ERCOT_onshore_wind_turbine_1,7728,0.16737885369943914
ERCOT_solar_photovoltaic_1,7728,0.0
Eastern_onshore_wind_turbine_1,7728,0.24183925357415384
Eastern_solar_photovoltaic_1,7728,0.0
Western_onshore_wind_turbine_1,7728,0.169772521274535
Western_solar_photovoltaic_1,7728,0.0
ERCOT_onshore_wind_turbine_1,7729,0.12341474519967582
ERCOT_solar_photovoltaic_1,7729,0.0
Eastern_onshore_wind_turbine_1,7729,0.21164332246529904
Eastern_solar_photovoltaic_1,7729,0.0
Western_onshore_wind_turbine_1,7729,0.18400478829078426
Western_solar_photovoltaic_1,7729,0.0
ERCOT_onshore_wind_turbine_1,7730,0.12701773853177883
ERCOT_solar_photovoltaic_1,7730,0.0
Eastern_onshore_wind_turbine_1,7730,0.20197862171462685
Eastern_solar_photovoltaic_1,7730,0.0
Western_onshore_wind_turbine_1,7730,0.15109984728285109
Western_solar_photovoltaic_1,7730,0.0
ERCOT_onshore_wind_turbine_1,7731,0.10116426416426616
ERCOT_solar_photovoltaic_1,7731,0.0
Eastern_onshore_wind_turbine_1,7731,0.16286357148412783
Eastern_solar_photovoltaic_1,7731,0.0
Western_onshore_wind_turbine_1,7731,0.1393241703043982
Western_solar_photovoltaic_1,7731,0.0
ERCOT_onshore_wind_turbine_1,7732,0.07837542988277019
ERCOT_solar_photovoltaic_1,7732,0.0
Eastern_onshore_wind_turbine_1,7732,0.15085648413834568
Eastern_solar_photovoltaic_1,7732,0.0
Western_onshore_wind_turbine_1,7732,0.18502368962829818
Western_solar_photovoltaic_1,7732,0.0
ERCOT_onshore_wind_turbine_1,7733,0.050819068901602385
ERCOT_solar_photovoltaic_1,7733,0.0
Eastern_onshore_wind_turbine_1,7733,0.1574573954135634
Eastern_solar_photovoltaic_1,7733,0.0
Western_onshore_wind_turbine_1,7733,0.17109330071763545
Western_solar_photovoltaic_1,7733,0.0
ERCOT_onshore_wind_turbine_1,7734,0.04500681754354995
ERCOT_solar_photovoltaic_1,7734,0.0
Eastern_onshore_wind_turbine_1,7734,0.12203591811766488
Eastern_solar_photovoltaic_1,7734,0.0
Western_onshore_wind_turbine_1,7734,0.17183351443154532
Western_solar_photovoltaic_1,7734,0.0
ERCOT_onshore_wind_turbine_1,7735,0.05442397032745713
ERCOT_solar_photovoltaic_1,7735,0.0
Eastern_onshore_wind_turbine_1,7735,0.10479314283792335
Eastern_solar_photovoltaic_1,7735,0.0
Western_onshore_wind_turbine_1,7735,0.16607606530347466
Western_solar_photovoltaic_1,7735,0.0
ERCOT_onshore_wind_turbine_1,7736,0.04090344387652756
ERCOT_solar_photovoltaic_1,7736,0.0
Eastern_onshore_wind_turbine_1,7736,0.08529284034079802
Eastern_solar_photovoltaic_1,7736,0.004308995251017639
Western_onshore_wind_turbine_1,7736,0.1640014902310579
Western_solar_photovoltaic_1,7736,0.0
ERCOT_onshore_wind_turbine_1,7737,0.04041369005111252
ERCOT_solar_photovoltaic_1,7737,0.0
Eastern_onshore_wind_turbine_1,7737,0.07124947078769074
Eastern_solar_photovoltaic_1,7737,0.23903649253731346
Western_onshore_wind_turbine_1,7737,0.18297948814977993
Western_solar_photovoltaic_1,7737,0.0
ERCOT_onshore_wind_turbine_1,7738,0.04411888394970592
ERCOT_solar_photovoltaic_1,7738,0.2530467281879195
Eastern_onshore_wind_turbine_1,7738,0.07182796301084492
Eastern_solar_photovoltaic_1,7738,0.41888324694708273
Western_onshore_wind_turbine_1,7738,0.2079643727559814
Western_solar_photovoltaic_1,7738,0.00757172627442589
ERCOT_onshore_wind_turbine_1,7739,0.08960444486347259
ERCOT_solar_photovoltaic_1,7739,0.43041140939597317
Eastern_onshore_wind_turbine_1,7739,0.1516692749949023
Eastern_solar_photovoltaic_1,7739,0.5247644375848033
Western_onshore_wind_turbine_1,7739,0.2006495069353407
Western_solar_photovoltaic_1,7739,0.20423274892764395
ERCOT_onshore_wind_turbine_1,7740,0.16279400731783644
ERCOT_solar_photovoltaic_1,7740,0.5370575503355705
Eastern_onshore_wind_turbine_1,7740,0.21291429535407297
Eastern_solar_photovoltaic_1,7740,0.5685063636363636
Western_onshore_wind_turbine_1,7740,0.2065492114118903
Western_solar_photovoltaic_1,7740,0.42859588468160026
ERCOT_onshore_wind_turbine_1,7741,0.16686455543341333
ERCOT_solar_photovoltaic_1,7741,0.5598706375838927
Eastern_onshore_wind_turbine_1,7741,0.18802396138799723
Eastern_solar_photovoltaic_1,7741,0.574425671641791
Western_onshore_wind_turbine_1,7741,0.23493387527649012
Western_solar_photovoltaic_1,7741,0.556985687329177
ERCOT_onshore_wind_turbine_1,7742,0.11960661814855529
ERCOT_solar_photovoltaic_1,7742,0.576225755033557
Eastern_onshore_wind_turbine_1,7742,0.14031588772080292
Eastern_solar_photovoltaic_1,7742,0.5689716438263229
Western_onshore_wind_turbine_1,7742,0.3150855130440267
Western_solar_photovoltaic_1,7742,0.6301054692591259
ERCOT_onshore_wind_turbine_1,7743,0.10922971306378235
ERCOT_solar_photovoltaic_1,7743,0.5704296979865772
Eastern_onshore_wind_turbine_1,7743,0.11556894895387285
Eastern_solar_photovoltaic_1,7743,0.5263741383989146
Western_onshore_wind_turbine_1,7743,0.3055266038679335
Western_solar_photovoltaic_1,7743,0.6546172651759053
ERCOT_onshore_wind_turbine_1,7744,0.08415478868944931
ERCOT_solar_photovoltaic_1,7744,0.5422061241610738
Eastern_onshore_wind_turbine_1,7744,0.10560676782136905
Eastern_solar_photovoltaic_1,7744,0.423710907734057
Western_onshore_wind_turbine_1,7744,0.2780922114254051
Western_solar_photovoltaic_1,7744,0.6499822786472265
ERCOT_onshore_wind_turbine_1,7745,0.08821696863440506
ERCOT_solar_photovoltaic_1,7745,0.44587508389261743
Eastern_onshore_wind_turbine_1,7745,0.08456880075340494
Eastern_solar_photovoltaic_1,7745,0.25144027476255093
Western_onshore_wind_turbine_1,7745,0.23911563706476738
Western_solar_photovoltaic_1,7745,0.6242291632218342
ERCOT_onshore_wind_turbine_1,7746,0.09886867091400739
ERCOT_solar_photovoltaic_1,7746,0.29774203020134227
Eastern_onshore_wind_turbine_1,7746,0.048743932294458565
Eastern_solar_photovoltaic_1,7746,0.049806854816824966
Western_onshore_wind_turbine_1,7746,0.23864951053928524
Western_solar_photovoltaic_1,7746,0.5310908390152805
ERCOT_onshore_wind_turbine_1,7747,0.06635555617964005
ERCOT_solar_photovoltaic_1,7747,0.09956744966442953
Eastern_onshore_wind_turbine_1,7747,0.010248241249340456
Eastern_solar_photovoltaic_1,7747,0.00010852103120759834
Western_onshore_wind_turbine_1,7747,0.22975865735047007
Western_solar_photovoltaic_1,7747,0.3886004459639532
ERCOT_onshore_wind_turbine_1,7748,0.026027352419620148
ERCOT_solar_photovoltaic_1,7748,0.0
Eastern_onshore_wind_turbine_1,7748,0.011190799168395674
Eastern_solar_photovoltaic_1,7748,0.0
Western_onshore_wind_turbine_1,7748,0.19883161650426392
Western_solar_photovoltaic_1,7748,0.1706988843606229
ERCOT_onshore_wind_turbine_1,7749,0.012618765195342904
ERCOT_solar_photovoltaic_1,7749,0.0
Eastern_onshore_wind_turbine_1,7749,0.010540303590235164
Eastern_solar_photovoltaic_1,7749,0.0
Western_onshore_wind_turbine_1,7749,0.19350149338450934
Western_solar_photovoltaic_1,7749,0.0
ERCOT_onshore_wind_turbine_1,7750,0.006357835380776237
ERCOT_solar_photovoltaic_1,7750,0.0
Eastern_onshore_wind_turbine_1,7750,0.013509025723817392
Eastern_solar_photovoltaic_1,7750,0.0
Western_onshore_wind_turbine_1,7750,0.15502353150523246
Western_solar_photovoltaic_1,7750,0.0
ERCOT_onshore_wind_turbine_1,7751,0.005915761432113426
ERCOT_solar_photovoltaic_1,7751,0.0
Eastern_onshore_wind_turbine_1,7751,0.016343661539561117
Eastern_solar_photovoltaic_1,7751,0.0
Western_onshore_wind_turbine_1,7751,0.19989769707945346
Western_solar_photovoltaic_1,7751,0.0
ERCOT_onshore_wind_turbine_1,7752,0.0051555858682308005
ERCOT_solar_photovoltaic_1,7752,0.0
Eastern_onshore_wind_turbine_1,7752,0.013623829373963385
Eastern_solar_photovoltaic_1,7752,0.0
Western_onshore_wind_turbine_1,7752,0.1904346442681515
Western_solar_photovoltaic_1,7752,0.0
ERCOT_onshore_wind_turbine_1,7753,0.006646665249103324
ERCOT_solar_photovoltaic_1,7753,0.0
Eastern_onshore_wind_turbine_1,7753,0.011571369351302376
Eastern_solar_photovoltaic_1,7753,0.0
Western_onshore_wind_turbine_1,7753,0.12046508363403746
Western_solar_photovoltaic_1,7753,0.0
ERCOT_onshore_wind_turbine_1,7754,0.01029825920546912
ERCOT_solar_photovoltaic_1,7754,0.0
Eastern_onshore_wind_turbine_1,7754,0.012404085077579266
Eastern_solar_photovoltaic_1,7754,0.0
Western_onshore_wind_turbine_1,7754,0.12131103798107028
Western_solar_photovoltaic_1,7754,0.0
ERCOT_onshore_wind_turbine_1,7755,0.01116180001123352
ERCOT_solar_photovoltaic_1,7755,0.0
Eastern_onshore_wind_turbine_1,7755,0.011789855310096341
Eastern_solar_photovoltaic_1,7755,0.0
Western_onshore_wind_turbine_1,7755,0.1320078471386933
Western_solar_photovoltaic_1,7755,0.0
ERCOT_onshore_wind_turbine_1,7756,0.005578307268890369
ERCOT_solar_photovoltaic_1,7756,0.0
Eastern_onshore_wind_turbine_1,7756,0.01254668524953385
Eastern_solar_photovoltaic_1,7756,0.0
Western_onshore_wind_turbine_1,7756,0.126247098148924
Western_solar_photovoltaic_1,7756,0.0
ERCOT_onshore_wind_turbine_1,7757,0.009665117109454613
ERCOT_solar_photovoltaic_1,7757,0.0
Eastern_onshore_wind_turbine_1,7757,0.012274335883222236
Eastern_solar_photovoltaic_1,7757,0.0
Western_onshore_wind_turbine_1,7757,0.14311897656985573
Western_solar_photovoltaic_1,7757,0.0
ERCOT_onshore_wind_turbine_1,7758,0.012286794193874523
ERCOT_solar_photovoltaic_1,7758,0.0
Eastern_onshore_wind_turbine_1,7758,0.014101920509893697
Eastern_solar_photovoltaic_1,7758,0.0
Western_onshore_wind_turbine_1,7758,0.14348449763265891
Western_solar_photovoltaic_1,7758,0.0
ERCOT_onshore_wind_turbine_1,7759,0.015278350598184984
ERCOT_solar_photovoltaic_1,7759,0.0
Eastern_onshore_wind_turbine_1,7759,0.0143640087280616
Eastern_solar_photovoltaic_1,7759,0.0
Western_onshore_wind_turbine_1,7759,0.1370807580897292
Western_solar_photovoltaic_1,7759,0.0
ERCOT_onshore_wind_turbine_1,7760,0.007443316055108442
ERCOT_solar_photovoltaic_1,7760,0.0
Eastern_onshore_wind_turbine_1,7760,0.014338962008126852
Eastern_solar_photovoltaic_1,7760,0.0026469728629579382
Western_onshore_wind_turbine_1,7760,0.12295262524833428
Western_solar_photovoltaic_1,7760,0.0
ERCOT_onshore_wind_turbine_1,7761,0.008030042847858009
ERCOT_solar_photovoltaic_1,7761,0.0
Eastern_onshore_wind_turbine_1,7761,0.014493313531228257
Eastern_solar_photovoltaic_1,7761,0.20112505766621439
