GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
CASO_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,CASO,50,FALSE,FALSE,9.72,5,0,CASO_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
CASO_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,CASO,40,FALSE,FALSE,6.36,2,0,CASO_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
CASO_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3032.133742
CASO_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2955.690002
CASO_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,CASO,30,TRUE,FALSE,.,0,0,CASO_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,77855.048
CASO_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,CASO,30,TRUE,FALSE,.,0,0,CASO_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,77820.42824
CASO_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,8050.000014
CASO_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,7940.000008
CASO_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,41265.99964
CASO_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,41243.99961
FRCC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,FRCC,40,FALSE,FALSE,7.16,10.27387111,0,FRCC_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
FRCC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,FRCC,40,FALSE,FALSE,6.36,2,0,FRCC_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
FRCC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,FRCC,50,FALSE,FALSE,9.72,5,0,FRCC_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
FRCC_battery_moderate_0,Battery_*_Moderate,Electricity,FRCC,15,FALSE,FALSE,.,0.15,0,FRCC_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
FRCC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,FRCC,40,FALSE,FALSE,10.443,2.84,0,FRCC_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
FRCC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,FRCC,50,FALSE,FALSE,9.72,5,0,FRCC_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
FRCC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,FRCC,40,FALSE,FALSE,6.36,2,0,FRCC_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
FRCC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,8127.168741
FRCC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,8115.052528
FRCC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,FRCC,30,TRUE,FALSE,.,0,0,FRCC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,162663.7687
FRCC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,FRCC,30,TRUE,FALSE,.,0,0,FRCC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,162593.5165
FRCC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,45209.85481
FRCC_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,45117.50003
FRCC_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,424.000004
FRCC_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,416
ISNE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,ISNE,40,FALSE,FALSE,6.36,2,0,ISNE_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
ISNE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,ISNE,50,FALSE,FALSE,9.72,5,0,ISNE_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
ISNE_battery_moderate_0,Battery_*_Moderate,Electricity,ISNE,15,FALSE,FALSE,.,0.15,0,ISNE_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
ISNE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,ISNE,40,FALSE,FALSE,10.443,2.84,0,ISNE_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
ISNE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,ISNE,50,FALSE,FALSE,9.72,5,0,ISNE_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
ISNE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,ISNE,40,FALSE,FALSE,6.36,2,0,ISNE_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
ISNE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,30509.49372
ISNE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,30390.38998
ISNE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,ISNE,30,TRUE,FALSE,.,0,0,ISNE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,142229.0136
ISNE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,ISNE,30,TRUE,FALSE,.,0,0,ISNE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,142131.0195
ISNE_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,5539.166957
ISNE_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,5476.774939
ISNE_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,1938.749996
ISNE_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,1911.25
ISNE_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,9785.159098
ISNE_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,9575.333813
ISNE_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,69043.99987
ISNE_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,68995.99982
MISC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISC,40,FALSE,FALSE,7.16,10.91259988,0,MISC_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
MISC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISC,40,FALSE,FALSE,6.36,2,0,MISC_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISC,50,FALSE,FALSE,9.72,5,0,MISC_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISC_battery_moderate_0,Battery_*_Moderate,Electricity,MISC,15,FALSE,FALSE,.,0.15,0,MISC_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
MISC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISC,40,FALSE,FALSE,10.443,2.84,0,MISC_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
MISC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISC,50,FALSE,FALSE,9.72,5,0,MISC_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISC,40,FALSE,FALSE,6.36,2,0,MISC_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISC,30,TRUE,FALSE,.,0,0,MISC_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,24166.21501
MISC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISC,30,TRUE,FALSE,.,0,0,MISC_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,24148.26005
MISC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISC,30,TRUE,FALSE,.,0,0,MISC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,560563.0722
MISC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISC,30,TRUE,FALSE,.,0,0,MISC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,560478.5913
MISE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISE,40,FALSE,FALSE,7.16,10.91259988,0,MISE_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
MISE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISE,40,FALSE,FALSE,6.36,2,0,MISE_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISE,50,FALSE,FALSE,9.72,5,0,MISE_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISE_battery_moderate_0,Battery_*_Moderate,Electricity,MISE,15,FALSE,FALSE,.,0.15,0,MISE_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
MISE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISE,40,FALSE,FALSE,10.443,2.84,0,MISE_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
MISE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISE,50,FALSE,FALSE,9.72,5,0,MISE_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISE,40,FALSE,FALSE,6.36,2,0,MISE_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISE,30,TRUE,FALSE,.,0,0,MISE_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3030.884996
MISE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISE,30,TRUE,FALSE,.,0,0,MISE_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3027.712513
MISE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISE,30,TRUE,FALSE,.,0,0,MISE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,131498.2029
MISE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISE,30,TRUE,FALSE,.,0,0,MISE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,131477.4144
MISS_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISS,40,FALSE,FALSE,7.16,10.10672732,0,MISS_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
MISS_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISS,40,FALSE,FALSE,6.36,2,0,MISS_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISS_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISS,50,FALSE,FALSE,9.72,5,0,MISS_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISS_battery_moderate_0,Battery_*_Moderate,Electricity,MISS,15,FALSE,FALSE,.,0.15,0,MISS_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
MISS_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISS,40,FALSE,FALSE,10.443,2.84,0,MISS_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
MISS_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISS,50,FALSE,FALSE,9.72,5,0,MISS_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISS_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISS,40,FALSE,FALSE,6.36,2,0,MISS_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISS_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,13433.64749
MISS_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,13428.28131
MISS_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISS,30,TRUE,FALSE,.,0,0,MISS_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,227961.0787
MISS_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISS,30,TRUE,FALSE,.,0,0,MISS_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,227943.988
MISS_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,24593.75006
MISS_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,24500.00005
MISW_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISW,40,FALSE,FALSE,7.16,10.91259988,0,MISW_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
MISW_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISW,40,FALSE,FALSE,6.36,2,0,MISW_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISW_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISW,50,FALSE,FALSE,9.72,5,0,MISW_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
MISW_battery_moderate_0,Battery_*_Moderate,Electricity,MISW,15,FALSE,FALSE,.,0.15,0,MISW_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
MISW_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISW,40,FALSE,FALSE,10.443,2.84,0,MISW_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
MISW_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISW,50,FALSE,FALSE,9.72,5,0,MISW_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISW_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISW,40,FALSE,FALSE,6.36,2,0,MISW_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
MISW_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISW,30,TRUE,FALSE,.,0,0,MISW_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,164786.535
MISW_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISW,30,TRUE,FALSE,.,0,0,MISW_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,164689.3011
MISW_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISW,30,TRUE,FALSE,.,0,0,MISW_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1472384.712
MISW_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISW,30,TRUE,FALSE,.,0,0,MISW_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1472347.446
NWPP_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,NWPP,40,FALSE,FALSE,7.16,13.04738063,0,NWPP_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
NWPP_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,NWPP,40,FALSE,FALSE,6.36,2,0,NWPP_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
NWPP_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,NWPP,50,FALSE,FALSE,9.72,5,0,NWPP_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
NWPP_battery_moderate_0,Battery_*_Moderate,Electricity,NWPP,15,FALSE,FALSE,.,0.15,0,NWPP_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
NWPP_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,NWPP,40,FALSE,FALSE,10.443,2.84,0,NWPP_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
NWPP_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,NWPP,50,FALSE,FALSE,9.72,5,0,NWPP_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NWPP_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,NWPP,40,FALSE,FALSE,6.36,2,0,NWPP_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NWPP_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,122936.4
NWPP_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,122882.4337
NWPP_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,NWPP,30,TRUE,FALSE,.,0,0,NWPP_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,647028.0486
NWPP_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,NWPP,30,TRUE,FALSE,.,0,0,NWPP_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,646939.844
NWPP_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,15449.43735
NWPP_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,15295.80168
NWPP_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,105129.9991
NWPP_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,105023.9991
NYCW_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,NYCW,40,FALSE,FALSE,6.36,2,0,NYCW_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
