GENERATION_PROJECT,build_year,build_gen_predetermined,gen_predetermined_storage_energy_mwh
SRSG_hydroelectric_pumped_storage_1,1972,119.0,1844.5
SRSG_hydroelectric_pumped_storage_1,1971,57.3,888.15
SRSG_hydroelectric_pumped_storage_1,1993,40.0,620
SRSG_natural_gas_fired_combined_cycle_1,2001,1397.0,.
SRSG_natural_gas_fired_combined_cycle_1,2003,3947.0,.
SRSG_natural_gas_fired_combined_cycle_1,2002,2601.6,.
SRSG_natural_gas_fired_combined_cycle_1,1993,73.0,.
SRSG_natural_gas_fired_combined_cycle_1,1952,32.5,.
SRSG_natural_gas_fired_combined_cycle_1,2012,145.0,.
SRSG_natural_gas_fired_combined_cycle_1,2009,144.0,.
SRSG_natural_gas_fired_combined_cycle_1,2011,128.0,.
SRSG_natural_gas_fired_combined_cycle_1,2005,693.0,.
SRSG_natural_gas_fired_combined_cycle_1,2006,918.9,.
SRSG_natural_gas_fired_combined_cycle_1,1994,53.9,.
SRSG_natural_gas_fired_combined_cycle_1,2007,103.4,.
SRSG_natural_gas_fired_combined_cycle_1,2004,1100.3,.
SRSG_natural_gas_fired_combustion_turbine_1,2019,536.9,.
SRSG_natural_gas_fired_combustion_turbine_1,2002,648.4,.
SRSG_natural_gas_fired_combustion_turbine_1,2008,429.1,.
SRSG_natural_gas_fired_combustion_turbine_1,2001,98.8,.
SRSG_natural_gas_fired_combustion_turbine_1,2022,194.4,.
SRSG_natural_gas_fired_combustion_turbine_1,2013,93.0,.
SRSG_natural_gas_fired_combustion_turbine_1,2023,227.8,.
SRSG_natural_gas_fired_combustion_turbine_1,2006,21.2,.
SRSG_natural_gas_fired_combustion_turbine_1,2003,182.4,.
SRSG_natural_gas_fired_combustion_turbine_1,2005,6.3,.
SRSG_natural_gas_fired_combustion_turbine_1,2014,7.0,.
SRSG_natural_gas_fired_combustion_turbine_1,2011,572.4,.
SRSG_natural_gas_fired_combustion_turbine_1,2015,227.0,.
SRSG_natural_gas_fired_combustion_turbine_1,2016,186.0,.
SRSG_natural_gas_internal_combustion_engine_1,2019,97.0,.
SRSG_natural_gas_internal_combustion_engine_1,2002,4.4,.
SRSG_natural_gas_internal_combustion_engine_1,2000,1.6,.
SRSG_nuclear_1,1986,2669.0,.
SRSG_nuclear_1,1988,1334.0,.
SRSG_onshore_wind_turbine_1,2022,145.0,.
SRSG_onshore_wind_turbine_1,2021,1458.2,.
SRSG_onshore_wind_turbine_1,2023,238.2,.
SRSG_onshore_wind_turbine_1,2024,163.0,.
SRSG_small_hydroelectric_1,1981,1.4,.
SRSG_small_hydroelectric_1,1982,1.8,.
SRSG_small_hydroelectric_1,1953,5.0,.
SRSG_small_hydroelectric_1,1966,4.6,.
SRSG_small_hydroelectric_1,1957,18.1,.
SRSG_small_hydroelectric_1,1989,43.8,.
SRSG_small_hydroelectric_1,1984,4.5,.
SRSG_small_hydroelectric_1,1993,19.5,.
SRSG_small_hydroelectric_1,1988,8.0,.
SRSG_small_hydroelectric_1,2011,3.0,.
SRSG_small_hydroelectric_1,1987,4.4,.
SRSG_solar_photovoltaic_1,2024,850.0,.
SRSG_solar_photovoltaic_1,2022,452.1,.
SRSG_solar_photovoltaic_1,2023,1540.3,.
SRSG_solar_photovoltaic_1,2021,356.0,.
TRE_biomass_1,2009,10.0,.
TRE_biomass_1,1995,2.5,.
TRE_biomass_1,1973,5.0,.
TRE_biomass_1,2012,100.0,.
TRE_biomass_1,2011,7.4,.
TRE_biomass_1,2014,4.4,.
TRE_conventional_hydroelectric_1,1951,93.6,.
TRE_conventional_hydroelectric_1,1983,58.0,.
TRE_conventional_hydroelectric_1,1954,30.5,.
TRE_conventional_hydroelectric_1,1953,42.0,.
TRE_conventional_steam_coal_1,1988,440.0,.
TRE_conventional_steam_coal_1,2010,1640.0,.
TRE_conventional_steam_coal_1,2011,855.0,.
TRE_conventional_steam_coal_1,1990,153.0,.
TRE_conventional_steam_coal_1,1991,154.0,.
TRE_conventional_steam_coal_1,1992,560.0,.
TRE_conventional_steam_coal_1,2013,932.6,.
TRE_natural_gas_fired_combined_cycle_1,2010,912.5,.
TRE_natural_gas_fired_combined_cycle_1,1972,325.0,.
TRE_natural_gas_fired_combined_cycle_1,2009,234.0,.
TRE_natural_gas_fired_combined_cycle_1,1963,107.0,.
TRE_natural_gas_fired_combined_cycle_1,1996,330.0,.
TRE_natural_gas_fired_combined_cycle_1,1959,26.0,.
TRE_natural_gas_fired_combined_cycle_1,2003,4580.9,.
TRE_natural_gas_fired_combined_cycle_1,2014,2455.2,.
TRE_natural_gas_fired_combined_cycle_1,1976,325.0,.
TRE_natural_gas_fired_combined_cycle_1,2000,6546.8,.
TRE_natural_gas_fired_combined_cycle_1,2004,1802.1,.
TRE_natural_gas_fired_combined_cycle_1,1994,696.0,.
TRE_natural_gas_fired_combined_cycle_1,1993,270.0,.
TRE_natural_gas_fired_combined_cycle_1,2002,6873.8,.
TRE_natural_gas_fired_combined_cycle_1,1987,77.8,.
TRE_natural_gas_fired_combined_cycle_1,2023,244.0,.
TRE_natural_gas_fired_combined_cycle_1,1982,222.0,.
TRE_natural_gas_fired_combined_cycle_1,2005,78.0,.
TRE_natural_gas_fired_combined_cycle_1,1979,27.2,.
TRE_natural_gas_fired_combined_cycle_1,1951,7.6,.
TRE_natural_gas_fired_combined_cycle_1,1995,69.3,.
TRE_natural_gas_fired_combined_cycle_1,1986,266.0,.
TRE_natural_gas_fired_combined_cycle_1,1985,207.5,.
TRE_natural_gas_fired_combined_cycle_1,1998,260.0,.
TRE_natural_gas_fired_combined_cycle_1,2001,2649.0,.
TRE_natural_gas_fired_combined_cycle_1,2006,640.0,.
TRE_natural_gas_fired_combined_cycle_1,2011,685.1,.
TRE_natural_gas_fired_combined_cycle_1,1999,358.0,.
TRE_natural_gas_fired_combined_cycle_1,2007,361.7,.
TRE_natural_gas_fired_combined_cycle_1,2008,103.0,.
TRE_natural_gas_fired_combined_cycle_1,2015,786.0,.
TRE_natural_gas_fired_combined_cycle_1,2017,2403.3,.
TRE_natural_gas_fired_combustion_turbine_1,2008,191.8,.
TRE_natural_gas_fired_combustion_turbine_1,2004,460.2,.
TRE_natural_gas_fired_combustion_turbine_1,2001,460.8,.
TRE_natural_gas_fired_combustion_turbine_1,2010,569.7,.
TRE_natural_gas_fired_combustion_turbine_1,2014,93.0,.
TRE_natural_gas_fired_combustion_turbine_1,2016,93.0,.
TRE_natural_gas_fired_combustion_turbine_1,2015,186.0,.
TRE_natural_gas_fired_combustion_turbine_1,2025,320.0,.
TRE_natural_gas_fired_combustion_turbine_1,2023,410.8,.
TRE_natural_gas_fired_combustion_turbine_1,2006,4.6,.
TRE_natural_gas_fired_combustion_turbine_1,2009,15.0,.
TRE_natural_gas_fired_combustion_turbine_1,2019,187.0,.
TRE_natural_gas_fired_combustion_turbine_1,2018,490.4,.
TRE_natural_gas_fired_combustion_turbine_1,2017,184.0,.
TRE_natural_gas_fired_combustion_turbine_1,2021,921.9,.
TRE_natural_gas_fired_combustion_turbine_1,2022,889.2,.
TRE_natural_gas_fired_combustion_turbine_1,2024,842.4,.
TRE_natural_gas_internal_combustion_engine_1,2010,226.2,.
TRE_natural_gas_internal_combustion_engine_1,1994,1.8,.
TRE_natural_gas_internal_combustion_engine_1,2013,3.2,.
TRE_natural_gas_internal_combustion_engine_1,2009,0.8,.
TRE_natural_gas_internal_combustion_engine_1,2000,0.8,.
TRE_natural_gas_internal_combustion_engine_1,2001,4.8,.
TRE_natural_gas_internal_combustion_engine_1,2002,0.8,.
TRE_natural_gas_internal_combustion_engine_1,2016,271.2,.
TRE_natural_gas_internal_combustion_engine_1,2018,236.4,.
TRE_natural_gas_internal_combustion_engine_1,2021,71.6,.
TRE_natural_gas_internal_combustion_engine_1,2022,8.4,.
TRE_natural_gas_internal_combustion_engine_1,2019,18.8,.
TRE_natural_gas_internal_combustion_engine_1,2017,9.6,.
TRE_natural_gas_steam_turbine_1,2012,286.2,.
TRE_nuclear_1,1990,1235.0,.
TRE_nuclear_1,1993,1225.0,.
TRE_nuclear_1,1988,1340.0,.
TRE_nuclear_1,1989,1320.0,.
TRE_onshore_wind_turbine_1,2021,1600.6,.
TRE_onshore_wind_turbine_1,2022,1283.8,.
TRE_onshore_wind_turbine_1,2023,900.6,.
TRE_petroleum_liquids_1,2011,1.4,.
TRE_petroleum_liquids_1,2013,103.8,.
TRE_petroleum_liquids_1,2014,2.4,.
TRE_small_hydroelectric_1,1989,6.0,.
TRE_small_hydroelectric_1,1992,2.0,.
TRE_small_hydroelectric_1,2015,1.3,.
TRE_solar_photovoltaic_1,2021,910.3,.
TRE_solar_photovoltaic_1,2022,2727.1,.
TRE_solar_photovoltaic_1,2023,3987.8,.
TRE_solar_photovoltaic_1,2024,3974.4,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2001,1202.6,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2005,106.0,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2007,266.1,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2008,98.1,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2002,168.0,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2025,1462.4,.
TRE_WEST_natural_gas_fired_combustion_turbine_1,2015,336.0,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2017,0.5,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2021,6.1,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2018,1.2,.
TRE_WEST_onshore_wind_turbine_1,2024,451.0,.
TRE_WEST_onshore_wind_turbine_1,2021,2468.9,.
TRE_WEST_onshore_wind_turbine_1,2022,2560.3,.
TRE_WEST_onshore_wind_turbine_1,2023,1300.1,.
TRE_WEST_petroleum_liquids_1,2013,54.0,.
TRE_WEST_solar_photovoltaic_1,2021,2845.0,.
TRE_WEST_solar_photovoltaic_1,2023,1474.6,.
TRE_WEST_solar_photovoltaic_1,2024,1602.0,.
BASN_distributed_generation_1,2022,2057.0,.
CANO_distributed_generation_1,2022,6562.0,.
CASO_distributed_generation_1,2022,10210.0,.
FRCC_distributed_generation_1,2022,7817.0,.
ISNE_distributed_generation_1,2022,5940.0,.
MISC_distributed_generation_1,2022,4278.0,.
MISE_distributed_generation_1,2022,4586.0,.
MISS_distributed_generation_1,2022,4468.0,.
MISW_distributed_generation_1,2022,5190.0,.
NWPP_distributed_generation_1,2022,3200.0,.
NYCW_distributed_generation_1,2022,2372.0,.
NYUP_distributed_generation_1,2022,1760.0,.
PJMC_distributed_generation_1,2022,2181.0,.
PJMD_distributed_generation_1,2022,3646.0,.
PJME_distributed_generation_1,2022,9659.0,.
PJMW_distributed_generation_1,2022,7516.0,.
RMRG_distributed_generation_1,2022,2206.0,.
SPPC_distributed_generation_1,2022,1875.0,.
SPPN_distributed_generation_1,2022,835.0,.
SPPS_distributed_generation_1,2022,3418.0,.
SRCA_distributed_generation_1,2022,6424.0,.
SRCE_distributed_generation_1,2022,4012.0,.
SRSE_distributed_generation_1,2022,3111.0,.
SRSG_distributed_generation_1,2022,3281.0,.
TRE_distributed_generation_1,2022,9588.0,.
TRE_WEST_distributed_generation_1,2022,521.0,.
BASN_battery_moderate_0,2040,2054.462279482392,.
BASN_landbasedwind_class3_moderate_1,2040,11546.059291482905,.
BASN_naturalgas_ccavgcf_moderate_0,2040,8119.17475504363,.
BASN_utilitypv_class1_moderate_1,2040,6196.509545063323,.
CANO_naturalgas_ccavgcf_moderate_0,2040,674.016658823529,.
CANO_utilitypv_class1_moderate_2,2040,7809.90073571914,.
CASO_battery_moderate_0,2040,4143.713237788808,.
CASO_naturalgas_ccavgcf_moderate_0,2040,15798.574520738592,.
CASO_utilitypv_class1_moderate_1,2040,5443.628206985265,.
FRCC_utilitypv_class1_moderate_2,2040,42844.57268452101,.
ISNE_battery_moderate_0,2040,1226.3330698344344,.
ISNE_landbasedwind_class3_moderate_1,2040,1112.5803483617908,.
ISNE_naturalgas_ccavgcf_moderate_0,2040,12885.585741966916,.
ISNE_naturalgas_ctavgcf_moderate_0,2040,9255.55510585245,.
MISC_landbasedwind_class3_moderate_1,2040,924.5524927845424,.
MISC_naturalgas_ccavgcf_moderate_0,2040,15396.048175088574,.
MISC_utilitypv_class1_moderate_1,2040,7240.4471104636,.
MISE_landbasedwind_class3_moderate_1,2040,948.7173282250508,.
MISE_naturalgas_ccavgcf_moderate_0,2040,6922.388347012218,.
MISE_utilitypv_class1_moderate_1,2040,8109.097422238991,.
MISS_utilitypv_class1_moderate_1,2040,23236.30597345672,.
MISW_battery_moderate_0,2040,7689.098114285338,.
MISW_landbasedwind_class3_moderate_1,2040,2889.767089391267,.
MISW_naturalgas_ccavgcf_moderate_0,2040,12875.97146663067,.
MISW_naturalgas_ctavgcf_moderate_0,2040,2907.021795588984,.
MISW_utilitypv_class1_moderate_1,2040,9578.117182618758,.
NWPP_battery_moderate_0,2040,659.2303089942856,.
NWPP_landbasedwind_class3_moderate_1,2040,11548.182668638568,.
NWPP_naturalgas_ccavgcf_moderate_0,2040,11632.020949983373,.
NWPP_utilitypv_class1_moderate_1,2040,2937.1120594204012,.
NYCW_battery_moderate_0,2040,506.67299999999886,.
NYCW_naturalgas_ccavgcf_moderate_0,2040,5408.217999999999,.
PJMC_naturalgas_ccavgcf_moderate_0,2040,4050.589700000001,.
PJMC_utilitypv_class1_moderate_2,2040,9415.54237238891,.
PJMD_landbasedwind_class3_moderate_1,2040,96.71981516849854,.
PJMD_naturalgas_ccavgcf_moderate_0,2040,3735.967072867343,.
PJMD_utilitypv_class1_moderate_1,2040,10899.139937330394,.
PJME_battery_moderate_0,2040,1939.3357875155468,.
PJME_landbasedwind_class3_moderate_1,2040,3545.977506,.
PJME_naturalgas_ccavgcf_moderate_0,2040,14882.930796786986,.
PJME_utilitypv_class1_moderate_1,2040,74.23922420954302,.
PJMW_battery_moderate_0,2040,2246.39228091919,.
PJMW_landbasedwind_class3_moderate_1,2040,11035.47376,.
PJMW_naturalgas_ccavgcf_moderate_0,2040,19692.854174212414,.
PJMW_utilitypv_class1_moderate_1,2040,15753.524100447125,.
RMRG_battery_moderate_0,2040,3936.955604469902,.
RMRG_landbasedwind_class3_moderate_1,2040,10104.11416197801,.
RMRG_naturalgas_ccavgcf_moderate_0,2040,5583.816824155321,.
RMRG_naturalgas_ctavgcf_moderate_0,2040,1102.0701604244096,.
RMRG_utilitypv_class1_moderate_2,2040,5025.26595039355,.
SPPC_battery_moderate_0,2040,1302.1965339446306,.
SPPC_landbasedwind_class3_moderate_1,2040,3641.5521077935505,.
SPPC_naturalgas_ccavgcf_moderate_0,2040,4419.995622366762,.
SPPC_naturalgas_ctavgcf_moderate_0,2040,106.83905834619355,.
SPPC_utilitypv_class1_moderate_1,2040,4326.227656327806,.
SPPN_battery_moderate_0,2040,591.2006396496054,.
SPPN_landbasedwind_class3_moderate_2,2040,434.8093157097197,.
SPPN_naturalgas_ccavgcf_moderate_0,2040,1121.1100037230565,.
SPPN_utilitypv_class1_moderate_1,2040,3087.174845544125,.
SPPS_battery_moderate_0,2040,140.09186958035866,.
SPPS_landbasedwind_class3_moderate_1,2040,6773.415912681194,.
SPPS_naturalgas_ccavgcf_moderate_0,2040,1879.084747592975,.
SPPS_utilitypv_class1_moderate_1,2040,11556.847335746235,.
SRCA_naturalgas_ccavgcf_moderate_0,2040,5305.153048143208,.
SRCA_utilitypv_class1_moderate_2,2040,23639.538709264943,.
SRCE_battery_moderate_0,2040,687.2124124052234,.
SRCE_landbasedwind_class3_moderate_1,2040,1849.5748140683984,.
SRCE_naturalgas_ccavgcf_moderate_0,2040,7936.333037485439,.
SRCE_utilitypv_class1_moderate_1,2040,19165.787462071432,.
SRSE_utilitypv_class1_moderate_1,2040,37557.980128715586,.
SRSG_battery_moderate_0,2040,999.3819236505768,.
SRSG_naturalgas_ccavgcf_moderate_0,2040,10272.114091642214,.
SRSG_utilitypv_class1_moderate_1,2040,2164.7473403308913,.
SRSG_utilitypv_class1_moderate_2,2040,10046.527503529664,.
TRE_battery_moderate_0,2040,567.6384012353553,.
TRE_landbasedwind_class3_moderate_1,2040,21722.680755917117,.
TRE_naturalgas_ccavgcf_moderate_0,2040,3801.566450562638,.
TRE_utilitypv_class1_moderate_2,2040,18693.7194801571,.
